Otu,Kingdom,Phylum,Class,Order,Family,Genus,Species
OTU592,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacterales Family III. Incertae Sedis,Caldicellulosiruptor,Caldicellulosiruptor sp. CBS-Z
OTU149,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,Eubacterium coprostanoligenes
OTU2831;OTU1617,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
OTU525,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,na,na
OTU1333,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
OTU49,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU806,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU959,Bacteria,Tenericutes,Mollicutes,na,na,na,na
OTU310,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU1653,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU1699,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
OTU477,Bacteria,na,na,na,na,na,na
OTU1548,Bacteria,na,na,na,na,na,na
OTU2891,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU1458,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Gemmiger,Gemmiger formicilis
OTU1996,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azoarcus,Azoarcus toluvorans
OTU768,Bacteria,Firmicutes,Clostridia,Halanaerobiales,Halobacteroidaceae,na,na
OTU2703,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU302,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,na,na
OTU2022,Bacteria,Bacteroidetes,na,na,na,na,na
OTU453,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,na,na
OTU464,Bacteria,na,na,na,na,na,na
OTU561,Bacteria,Ignavibacteriae,Ignavibacteria,Ignavibacteriales,na,na,na
OTU2553,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
OTU2940,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XI. Incertae Sedis,Tissierella,na
OTU1622,Bacteria,na,na,na,na,na,na
OTU2918,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU2521,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU2468,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,na
OTU3461,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
OTU1207,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,na,na
OTU2176,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,na
OTU3775,Bacteria,Firmicutes,Clostridia,Clostridiales,Oscillospiraceae,Oscillibacter,Oscillibacter valericigenes
OTU446,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,na,na
OTU443,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,na
OTU645,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,Coprococcus eutactus
OTU3694,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Spiroplasma taiwanense
OTU2882,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides paurosaccharolyticus
OTU3669,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Lactonifactor,Lactonifactor longoviformis
OTU3417,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
OTU763,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,Faecalibacterium prausnitzii
OTU504,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Eisenbergiella,Eisenbergiella tayi
OTU2166,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,na
OTU1363,Bacteria,Deinococcus-Thermus,Deinococci,Deinococcales,Trueperaceae,Truepera,Truepera radiovictrix
OTU2094,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU2223,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Oligella,na
OTU1382,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,na,na
OTU910,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,[Ruminococcus] obeum
OTU524,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XVIII. Incertae Sedis,Symbiobacterium,na
OTU532,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU951,Bacteria,Ignavibacteriae,Ignavibacteria,Ignavibacteriales,na,na,na
OTU2972,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides paurosaccharolyticus
OTU2315,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,na
OTU1527,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Dyadobacter,na
OTU569,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,na,na,na
OTU3300,Bacteria,Firmicutes,Negativicutes,Selenomonadales,na,na,na
OTU3438,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,na
OTU2895,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,na
OTU3157;OTU1997,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Slackia,na
OTU834,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU3055,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XI. Incertae Sedis,Tissierella,na
OTU1459,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU919,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU1287,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Salinicola,Salinicola socius
OTU3414,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
OTU1028,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus callidus
OTU627,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Papillibacter,Papillibacter cinnamivorans
OTU865,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,Coprococcus eutactus
OTU2030,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Anaerosalibacter,Anaerosalibacter bizertensis
OTU1768,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Parapedobacter,na
OTU209,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU2251,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,na
OTU1762,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,na
OTU2083,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,na
OTU249,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Acetivibrio,Acetivibrio cellulolyticus
OTU672,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,na,na
OTU387,Bacteria,Firmicutes,Clostridia,na,na,na,na
OTU1708,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,na,na
OTU2178,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
OTU2952,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,na
OTU2285,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Hespellia,na
OTU1310,Bacteria,Tenericutes,Mollicutes,na,na,na,na
OTU2180,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,na,na
OTU3773,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,na
OTU2704,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,na
OTU1274,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,na,na
OTU2,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,Faecalibacterium prausnitzii
OTU2038,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Oribacterium,na
OTU1551,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU1673,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU686,Bacteria,Firmicutes,na,na,na,na,na
OTU19,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,na,na
OTU1089,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,na,na
OTU2455,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU2514,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides paurosaccharolyticus
OTU887,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,Eubacterium coprostanoligenes
OTU2791,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,na
OTU1185,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides cellulosilyticus
OTU79,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU3389,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides paurosaccharolyticus
OTU1938,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
OTU3226,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides paurosaccharolyticus
OTU1918,Bacteria,Actinobacteria,Actinobacteria,na,na,na,na
OTU1403,Bacteria,Firmicutes,Clostridia,Clostridiales,Oscillospiraceae,Oscillibacter,Oscillibacter valericigenes
OTU1801,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,na
OTU3203,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,na
OTU1657,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,na,na
OTU3547,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides paurosaccharolyticus
OTU1074,Bacteria,na,na,na,na,na,na
OTU3318,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
OTU2616,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus callidus
OTU3895,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides paurosaccharolyticus
OTU2789,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides paurosaccharolyticus
OTU1392,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
OTU146;OTU107,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus schlegelii
OTU3712,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU2371,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,na
OTU1869,Bacteria,na,na,na,na,na,na
OTU1941,Bacteria,na,na,na,na,na,na
OTU670,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Siphonobacter,Siphonobacter aquaeclarae
OTU1888,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia faecis
OTU3373,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU2254,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU2445,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU2527,Bacteria,Aquificae,Aquificae,Aquificales,Desulfurobacteriaceae,na,na
OTU2612,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides paurosaccharolyticus
OTU2470,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU3789,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium mayombei
OTU3884,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU2840,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,Faecalibacterium prausnitzii
OTU2686,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
OTU1597,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,na
OTU1792,Bacteria,Tenericutes,Mollicutes,na,na,na,na
OTU3415,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
OTU2100,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU1330,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Acidaminococcaceae,Phascolarctobacterium,Phascolarctobacterium faecium
OTU3344,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Eisenbergiella,Eisenbergiella tayi
OTU3104,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU1939,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosomonas,na
OTU3724,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,na
OTU2305,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU773,Bacteria,Tenericutes,Mollicutes,na,na,na,na
OTU603,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
OTU3062;OTU2071,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,na,na
OTU3782,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides paurosaccharolyticus
OTU75,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,na,na
OTU1707,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,na
OTU3394,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,na,na
OTU1774,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU213,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,na
OTU322,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU2407,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,na
OTU1798,Bacteria,Firmicutes,Clostridia,Halanaerobiales,Halobacteroidaceae,na,na
OTU1105,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,na,na
OTU3649,Bacteria,na,na,na,na,na,na
OTU3172;OTU2398,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides paurosaccharolyticus
OTU1148,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Acidaminococcaceae,Phascolarctobacterium,Phascolarctobacterium faecium
OTU1769,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,na
OTU3397,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,na
OTU2829,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,Faecalibacterium prausnitzii
OTU378,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,na,na
OTU3814,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU1789,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,Coprococcus comes
OTU2227,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,na
OTU1589,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
OTU2202,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,na
OTU1954,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Asticcacaulis,na
OTU445,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,na,na
OTU606,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,na,na
OTU3749,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
OTU2259,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,na,na
OTU3760,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Eisenbergiella,Eisenbergiella tayi
OTU2885,Bacteria,Proteobacteria,na,na,na,na,na
OTU1397,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Slackia,na
OTU3753,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Slackia,na
OTU3239;OTU2945,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas,na
OTU1153,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU640,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU2074,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,na
OTU2237,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,na
OTU3751;OTU2271,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,na,na
OTU1071,Bacteria,Tenericutes,Mollicutes,na,na,na,na
OTU2207,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU50,Bacteria,Firmicutes,Clostridia,Clostridiales,Oscillospiraceae,Oscillibacter,Oscillibacter valericigenes
OTU1127,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,na
OTU123,Bacteria,Firmicutes,na,na,na,na,na
OTU2650,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,Faecalibacterium prausnitzii
OTU3161,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU549,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU1809,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,na
OTU761,Bacteria,Deinococcus-Thermus,Deinococci,na,na,na,na
OTU652,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU3593,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,na,na
OTU1383,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Dermacoccaceae,Dermacoccus,na
OTU1976,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU3745,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides paurosaccharolyticus
OTU2262,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,na,na
OTU228,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Pseudobutyrivibrio,Pseudobutyrivibrio ruminis
OTU3005,Bacteria,Firmicutes,Clostridia,Clostridiales,Oscillospiraceae,Oscillibacter,Oscillibacter valericigenes
OTU2942,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,na
OTU1780,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU1958,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
OTU658,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
OTU88,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU223,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,na
OTU3046,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU1480,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospira,Lachnospira multipara
OTU671,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,na
OTU1989,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU2662,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
OTU3144,Bacteria,Firmicutes,Bacilli,Bacillales,na,na,na
OTU2736,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
OTU1604,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,na,na
OTU3207,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
OTU3139,Bacteria,Tenericutes,Mollicutes,na,na,na,na
OTU3812,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,na
OTU1344,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,na
OTU2683,Bacteria,Firmicutes,Bacilli,Bacillales,Sporolactobacillaceae,Sporolactobacillus,na
OTU2585,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,na
OTU889,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,[Ruminococcus] obeum
OTU326,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XIII. Incertae Sedis,na,na
OTU1187,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,na
OTU3914,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,[Ruminococcus] obeum
OTU2389,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Dysgonomonas,Dysgonomonas capnocytophagoides
OTU2737,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU444,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
OTU3779,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,na
OTU3319,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU1477,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,na
OTU9,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU3311,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,na
OTU771,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,na,na
OTU2102,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU3766,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU3416,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,na
OTU40,Bacteria,Synergistetes,Synergistia,Synergistales,Synergistaceae,Cloacibacillus,Cloacibacillus evryensis
OTU2247,Bacteria,na,na,na,na,na,na
OTU3516,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU3660,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,na
OTU363,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Cellulosilyticum,Cellulosilyticum lentocellum
OTU2820,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
OTU949,Bacteria,Proteobacteria,Gammaproteobacteria,Acidithiobacillales,na,na,na
OTU1884,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,na,na
OTU2216,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides paurosaccharolyticus
OTU2283,Bacteria,na,na,na,na,na,na
OTU347,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,na,na
OTU2991,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
OTU1689,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnobacterium,Lachnobacterium bovis
OTU833,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,na
OTU1296;OTU1000,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,na,na
OTU1664,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
OTU2746,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU507,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU3008,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
OTU3855,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU2183,Bacteria,na,na,na,na,na,na
OTU3456,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
OTU2533,Bacteria,Firmicutes,Clostridia,Clostridiales,Syntrophomonadaceae,Dethiobacter,Dethiobacter alkaliphilus
OTU646,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU3112,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
OTU1581,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,na,na
OTU23,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia faecis
OTU2919,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,na,na
OTU409,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfatiferula,na
OTU1850,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
OTU251,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Hespellia,na
OTU1064,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
